millis,label,ax,ay,az,gx,gy,gz
5931310,d,0.3040,-0.2069,0.9516,0.2100,-3.7800,1.8200
5931320,d,0.3040,-0.2079,0.9536,0.0700,-3.7100,2.8700
5931330,d,0.3026,-0.2108,0.9550,-0.3500,-3.4300,3.5000
5931339,d,0.3011,-0.2152,0.9575,0.2100,-3.1500,3.5000
5931349,d,0.3016,-0.2167,0.9653,-0.2800,-2.9400,3.0100
5931359,d,0.3006,-0.2186,0.9716,-0.7700,-2.8700,1.8900
5931369,d,0.3001,-0.2176,0.9711,0.3500,-2.6600,0.6300
5931377,d,0.2996,-0.2147,0.9731,1.6800,-2.8700,-0.4900
5931387,d,0.3011,-0.2147,0.9740,1.8200,-3.1500,-1.0500
5931397,d,0.3045,-0.2147,0.9711,2.3100,-3.4300,-0.8400
5931407,d,0.3055,-0.2128,0.9658,2.5900,-3.9200,0.6300
5931416,d,0.3040,-0.2098,0.9579,3.1500,-4.4800,1.3300
5931426,d,0.3021,-0.2064,0.9526,2.3100,-5.7400,1.8900
5931435,d,0.3035,-0.2074,0.9531,0.0700,-5.7400,2.5200
5931445,d,0.3065,-0.2094,0.9555,-1.6800,-5.3900,2.8000
5931455,d,0.3074,-0.2103,0.9555,-1.4000,-4.6200,2.8700
5931464,d,0.3079,-0.2137,0.9804,-0.4900,-3.4300,2.7300
5931474,d,0.3094,-0.2259,0.9902,1.6800,-2.0300,2.2400
5931484,d,0.3118,-0.2284,0.9872,3.4300,-1.8900,1.1900
5931494,d,0.3035,-0.2220,0.9833,3.6400,-2.8700,-0.5600
