millis,label,ax,ay,az,gx,gy,gz
6074978,z,0.1376,-0.1303,1.0409,-3.5000,-10.2200,20.5100
6074988,z,0.1366,-0.1244,1.0346,-2.1000,-10.9200,15.8200
6074997,z,0.1318,-0.1161,1.0253,-1.9600,-11.2000,12.0400
6075006,z,0.1283,-0.1069,1.0204,-4.9000,-10.9900,10.0800
6075016,z,0.1391,-0.0961,1.0209,-10.2900,-10.6400,9.8700
6075026,z,0.1479,-0.0869,1.0224,-15.6100,-10.4300,10.5700
6075036,z,0.1454,-0.0893,1.0209,-18.6200,-10.9900,11.6900
6075045,z,0.1415,-0.0947,1.0204,-17.1500,-12.2500,12.6000
6075055,z,0.1420,-0.0996,1.0268,-15.5400,-13.7200,13.0900
6075064,z,0.1508,-0.1049,1.0326,-13.0200,-14.0700,13.0900
6075074,z,0.1532,-0.1059,1.0336,-9.1000,-13.7200,12.0400
6075083,z,0.1459,-0.1083,1.0272,-6.3700,-13.5100,10.0800
6075093,z,0.1459,-0.1108,1.0175,-4.1300,-13.5100,7.9100
6075103,z,0.1498,-0.1078,1.0111,-2.1700,-12.9500,6.1600
6075113,z,0.1498,-0.0996,1.0077,-2.5200,-11.8300,5.2500
6075122,z,0.1537,-0.0976,1.0067,-4.6900,-10.2200,4.9700
6075131,z,0.1615,-0.1005,1.0053,-5.3900,-8.6100,4.9000
6075141,z,0.1606,-0.1044,1.0038,-3.7100,-7.7700,4.3400
6075151,z,0.1586,-0.1059,1.0072,-1.5400,-7.2100,2.5900
6075161,z,0.1596,-0.1035,1.0048,0.4200,-6.0200,2.0300
6075170,z,0.1527,-0.0996,0.9970,3.2900,-5.1100,1.6800
6075180,z,0.1459,-0.0883,0.9902,3.0800,-4.3400,1.1200
6075189,z,0.1440,-0.0727,0.9862,1.6100,-3.7800,0.5600
6075199,z,0.1347,-0.0630,0.9833,0.6300,-3.2900,0.2100
6075208,z,0.1259,-0.0576,0.9823,0.7700,-2.5200,0.6300
6075218,z,0.1259,-0.0542,0.9877,1.6100,-1.2600,1.9600
6075228,z,0.1381,-0.0537,0.9906,2.2400,0.1400,4.2700
6075238,z,0.1362,-0.0581,0.9853,2.8700,0.9100,6.5800
6075247,z,0.1308,-0.0644,0.9804,3.0800,0.7000,8.7500
6075256,z,0.1298,-0.0673,0.9760,1.5400,-0.2100,10.1500
6075266,z,0.1327,-0.0678,0.9716,-0.6300,-1.1900,10.9200
6075276,z,0.1318,-0.0698,0.9750,-1.8200,-1.8900,10.5700
6075286,z,0.1303,-0.0722,0.9838,-2.3100,-1.8200,9.7300
