millis,label,ax,ay,az,gx,gy,gz
671434,d,0.7476,-0.0264,0.6012,-1.1900,-4.3400,2.3800
671444,d,0.7462,-0.0215,0.5944,-1.1200,-1.9600,-0.1400
671454,d,0.7408,-0.0112,0.5949,-1.1900,1.6100,-2.3800
671463,d,0.7374,-0.0068,0.5910,-2.0300,5.0400,-3.4300
671473,d,0.7320,-0.0073,0.5812,-0.7000,7.3500,-3.3600
671483,d,0.7252,-0.0039,0.5734,0.9800,8.1200,-2.8000
671492,d,0.7130,-0.0034,0.5705,1.4700,7.9800,-1.8900
671501,d,0.6939,-0.0059,0.5617,1.5400,7.6300,-1.3300
671511,d,0.6739,-0.0039,0.5397,2.0300,7.4900,-3.0800
671521,d,0.6437,0.0024,0.5051,2.0300,8.4700,-4.8300
671531,d,0.6110,0.0010,0.4607,8.3300,10.0800,-6.4400
671541,d,0.5758,-0.0010,0.4046,13.7200,11.9000,-7.8400
671549,d,0.5334,0.0000,0.3382,31.6400,14.7000,-9.0300
671559,d,0.4875,0.0010,0.2699,25.2700,19.8100,-10.0800
671569,d,0.4353,0.0088,0.0605,35.2800,27.1600,-12.2500
671579,d,0.3738,0.0449,-0.0747,57.3300,37.7300,-15.8200
671588,d,0.2577,0.0742,-0.1591,90.0200,54.1100,-19.3900
671598,d,0.2098,0.0805,-0.1405,111.0200,77.6300,-19.8100
671608,d,0.1396,0.0561,-0.0986,106.8900,106.8200,-16.6600
671617,d,0.0659,0.0327,-0.1264,83.4400,140.0000,-10.7100
671626,d,-0.0063,0.0371,-0.1913,52.0800,173.7400,-6.5800
671636,d,-0.0825,0.0659,-0.2460,16.8700,209.7900,-5.6700
671646,d,-0.1527,0.0825,-0.2625,-15.5400,252.4900,-5.9500
671656,d,-0.2489,0.0844,-0.2733,-34.2300,301.7000,-5.3200
671666,d,-0.3606,0.0737,-0.2957,-26.3900,353.8500,-4.6200
671674,d,-0.4353,0.0449,-0.1840,6.8600,404.6700,-5.4600
671684,d,-0.5119,0.0088,0.0556,35.2100,451.4300,-7.9800
671694,d,-0.5617,0.0166,0.3377,42.6300,490.1400,-12.9500
671704,d,-0.6061,0.1157,0.6769,14.0000,518.7000,-22.1200
671713,d,-0.6900,0.2089,0.9292,-49.9800,535.3600,-29.8900
671723,d,-0.7618,0.1659,1.1180,-111.8600,539.5600,-34.0900
671733,d,-0.8223,-0.0107,1.4381,-125.8600,533.0500,-37.2400
671742,d,-0.8906,-0.1137,1.8241,-63.0000,519.8900,-45.9900
671751,d,-0.9418,0.0298,2.1765,21.2800,484.1200,-64.6100
671761,d,-0.9184,0.2118,2.4834,55.7900,411.1100,-84.2100
671771,d,-0.8994,0.2235,2.6650,42.0000,302.6100,-64.4700
671781,d,-0.8857,0.1752,2.7182,25.5500,84.6300,-35.4200
