millis,label,ax,ay,az,gx,gy,gz
585418,u,0.6056,-0.0766,-0.2450,54.8800,-261.9400,0.8400
585428,u,0.5949,-0.1157,-0.3465,57.6800,-249.9700,4.9700
585438,u,0.5778,-0.1259,-0.4138,65.5900,-238.4200,7.4200
585448,u,0.5783,-0.1025,-0.4582,67.2000,-225.6800,10.8500
585458,u,0.6242,-0.1030,-0.4963,50.2600,-210.6300,8.4700
585466,u,0.6295,-0.1342,-0.5490,43.0500,-190.8900,8.4700
585476,u,0.6027,-0.1161,-0.5768,41.4400,-166.6700,3.0800
585486,u,0.6012,-0.0971,-0.5788,28.0700,-122.9200,0.8400
585496,u,0.6061,-0.1132,-0.5910,16.2400,-86.5200,-1.1200
585505,u,0.6202,-0.1118,-0.5895,10.4300,-60.3400,-2.1700
585515,u,0.6281,-0.0996,-0.5876,6.3000,-37.3100,-2.4500
585524,u,0.6256,-0.1025,-0.5876,0.6300,-18.0600,-1.4000
585534,u,0.6232,-0.1020,-0.5968,-4.4100,-2.8000,-0.7000
585543,u,0.6290,-0.2430,-0.5998,-5.3900,9.3800,-1.0500
585553,u,0.6349,-0.1205,-0.5851,-5.7400,20.3000,-1.4700
585563,u,0.6412,-0.0996,-0.5529,-7.9100,30.1700,-2.8000
585573,u,0.6490,-0.0737,-0.5168,-6.5100,39.8300,-5.9500
585583,u,0.6647,-0.0512,-0.5031,-1.5400,49.2100,-9.3800
585591,u,0.6812,-0.0361,-0.4943,1.1200,57.2600,-11.9700
585601,u,0.6998,-0.0346,-0.4738,-2.6600,64.4700,-12.8800
585611,u,0.7305,-0.0503,-0.4494,-9.5900,71.6800,-12.1800
585621,u,0.7652,-0.0556,-0.4168,-15.7500,79.7300,-10.6400
585630,u,0.7935,-0.0483,-0.3865,-22.0500,89.1800,-9.1700
585640,u,0.8145,-0.0464,-0.3650,-26.6700,99.7500,-8.5400
585649,u,0.8316,-0.0420,-0.3445,-29.1900,110.8100,-9.3100
585659,u,0.8408,-0.0332,-0.3211,-33.6700,121.8000,-11.3400
585668,u,0.8481,-0.0312,-0.3001,-38.0100,132.7200,-13.8600
585678,u,0.8520,-0.0298,-0.2865,-37.5200,143.1500,-16.5200
585688,u,0.8530,-0.0244,-0.2811,-34.3700,152.8800,-19.1100
